-0.014258629642426968,-0.014258629642426968,-0.014258629642426968,-0.014258629642426968,-0.014258629642426968,-0.8715298275928944,-1.4306083351839334,-0.5735734181944281,0.40486606978811324,0.7796424734406173,0.417317186947912,0.05538220633752644,-0.014258629642426968,-0.014258629642426968,-0.014258629642426968,-0.014258629642426968,-0.014258629642426968,-0.014258629642426968,-0.014258629642426968,-0.014258629642426968,-0.014258629642426968,-0.014258629642426968,-0.014258629642426968,-0.014258629642426968
-0.014258629642426968,-0.014258629642426968,-0.014258629642426968,-0.014258629642426968,-0.10427304334007204,-1.0219098855741322,-0.5787474049720913,0.48904735571704805,1.247732937335968,1.2414040411822498,0.7302838426548988,0.10652729822322726,-0.014258629642426968,-0.014258629642426968,-0.014258629642426968,-0.014258629642426968,-0.014258629642426968,-0.014258629642426968,-0.014258629642426968,-0.014258629642426968,-0.014258629642426968,-0.014258629642426968,-0.014258629642426968,-0.014258629642426968
-0.014258629642426968,-0.014258629642426968,-0.014258629642426968,-0.014258629642426968,-0.40773652773350477,-0.9910187709610909,-0.019977213582023978,1.0270324011798948,1.4149151253513992,1.3500464481767267,0.9010148383677006,0.1526214072946459,-0.014258629642426968,-0.014258629642426968,-0.014258629642426968,-0.014258629642426968,-0.014258629642426968,-0.014258629642426968,-0.014258629642426968,-0.014258629642426968,-0.014258629642426968,-0.014258629642426968,-0.014258629642426968,-0.014258629642426968
-0.014258629642426968,-0.014258629642426968,-0.014258629642426968,-0.014258629642426968,-0.7508230339735746,-0.9371949383057654,0.2863018186762929,1.1098403183277696,1.0722561462316662,1.1245256091933697,0.6962377449963242,0.09667180059477687,-0.014258629642426968,-0.014258629642426968,-0.014258629642426968,-0.014258629642426968,-0.014258629642426968,-0.014258629642426968,-0.014258629642426968,-0.014258629642426968,-0.014258629642426968,-0.014258629642426968,-0.014258629642426968,-0.014258629642426968
-0.014258629642426968,-0.014258629642426968,-0.014258629642426968,-0.10427304334007204,-0.971332686021924,-0.7672548333648592,0.6506247175857425,1.1911202976480126,1.035557220224291,1.0413088796194643,0.4100543556269258,0.02268866216763854,-0.014258629642426968,-0.014258629642426968,-0.014258629642426968,-0.014258629642426968,-0.014258629642426968,-0.014258629642426968,-0.014258629642426968,-0.014258629642426968,-0.014258629642426968,-0.014258629642426968,-0.014258629642426968,-0.014258629642426968
-0.014258629642426968,-0.014258629642426968,-0.014258629642426968,-0.49154306948184967,-1.0550072714686394,-0.34464092715643346,1.0182861767243594,1.2805772197898477,1.2021086623426527,1.058684587245807,0.21852297452278435,-0.014258629642426968,-0.19118351256474853,-0.3601598560344428,-0.4535523292142898,-0.6104765168856829,-0.36339157703332603,-0.10021113161928952,0.09661367512308061,0.12989124283194542,0.027493176981806755,-0.014258629642426968,-0.014258629642426968,-0.014258629642426968
-0.014258629642426968,-0.014258629642426968,-0.014258629642426968,-0.7008077367208898,-0.9016083125025034,0.22067069029435515,1.190525497077033,1.210487301228568,1.2443583621643484,0.9212778026703745,0.07912695198319852,-0.19118351256474853,-0.8726019728928804,-1.2712346985936165,-1.3301486058626324,-1.1450981239322573,-0.7998682854231447,-0.01326949056237936,0.3650460771750659,0.4502865569666028,0.24128388287499547,0.027493176981806755,-0.014258629642426968,-0.014258629642426968
-0.014258629642426968,-0.014258629642426968,-0.014258629642426968,-0.5975965419784188,-0.6921822766307741,0.41429235227406025,1.1031953203491867,1.1678168603684753,1.2682664534077048,0.7572119254618883,0.004539114655926824,-0.6198191230650991,-1.2653201699722558,-1.3302722503431141,-0.3984318138100207,0.604252218734473,0.563164368038997,0.584302116651088,0.8244329881854355,0.8437237185426056,0.5900691456627101,0.15866299532353878,-0.014258629642426968,-0.014258629642426968
-0.014258629642426968,-0.014258629642426968,-0.014258629642426968,-0.5101912131067365,-0.5858265468850732,0.3881148914806545,0.9424889574293047,1.2496121409349144,1.3020377678330988,0.5604774537496269,-0.19118351256474853,-1.0506021848414093,-1.1442761186044663,-0.11842764145694673,1.4345578192733228,2.385392952244729,1.7526825203094631,0.6989152012392879,1.1411836266051978,1.3747224209364504,1.2097385278902948,0.36230035522021353,-0.014258629642426968,-0.014258629642426968
-0.014258629642426968,-0.014258629642426968,-0.014258629642426968,-0.47452765493653715,-0.5438917700666934,0.2570103518664837,0.8153797581326216,1.4101936393417418,1.3584850847255439,0.43399337166920304,-0.6198191230650991,-1.1490527037531137,-0.3195854511577636,1.2767908941023052,2.224158167373389,2.1960183538030833,1.225141089875251,0.30822355882264674,0.7120276745408773,1.3047525556758046,1.5390050979331136,0.7556322456803173,0.048735326156020164,-0.014258629642426968
