-0.06709221075288951,-0.06246832991018891,-0.036946127424016595,-0.03453351370990276,-0.05636979755945504,-0.017785651376470923,-0.026265911990776658,-0.27723180898465216,-0.25561589864082634,-0.1293161369394511,0.11890538199804723,0.2777723630424589,0.11740248557180166,0.03289745980873704,0.04895291244611144,-0.042297280859202147,-0.13912306539714336,-0.16377441305667162,-0.06554304203018546,0.07461191155016422,0.14533010753802955,0.1283688514959067,0.08130779745988548,0.04382093972526491,0.040107391541823745,0.04387648403644562,0.05437696515582502,0.06604359485208988
-0.05520833982154727,-0.05125484778545797,-0.039052125066518784,-0.03066789754666388,-0.046005663461983204,-0.022257963893935084,-0.040123615646734834,-0.34580209385603666,-0.34117785887792706,-0.17512051877565682,0.1657575739081949,0.4070068954024464,0.18912663194350898,0.05287519609555602,0.00345560978166759,-0.1268609343096614,-0.21689319191500545,-0.28698431537486613,-0.11231318861246109,0.1102525144815445,0.2044197756331414,0.20248457789421082,0.14490276109427214,0.11526426300406456,0.06568642216734588,0.01941326167434454,-0.00011521158739924431,0.03422661079093814
-0.01694196625612676,-0.03939164592884481,-0.11155097372829914,-0.054606311954557896,-0.032787553034722805,-0.016678348183631897,-0.05963042797520757,-0.42119378014467657,-0.4499432852026075,-0.26220697071403265,0.17975359386764467,0.4202517557423562,0.20050547597929835,0.10898601962253451,0.04131168592721224,-0.17989656212739646,-0.37296886881813407,-0.4266398602630943,-0.18208161648362875,0.14320930768735707,0.23991262959316373,0.23144441260956228,0.20398685755208135,0.1639300228562206,0.11784102907404304,-0.017035714350640774,-0.057530492544174194,-0.027216128772124648
0.05236164783127606,-0.004953291267156601,-0.13685616501607,-0.0564475916326046,-0.009294162038713694,-0.028454898623749614,-0.06700878869742155,-0.38691261503845453,-0.5059637189842761,-0.3154438042547554,0.12247560266405344,0.45557430922053754,0.2880865524057299,0.23301960178650916,0.07356418739072978,-0.2659048931673169,-0.5481224053073674,-0.6336122697684914,-0.31442805333063006,0.14879480539821088,0.31533330236561596,0.2858529295772314,0.2597191946115345,0.3039399271365255,0.21370926103554666,-0.04182222345843911,-0.1507587570231408,-0.11330990167334676
0.19268045481294394,-0.019054081523790956,-0.1380093654152006,0.028623522259294987,0.007424488430842757,-0.10349729820154607,-0.07400587759912014,-0.2621700228191912,-0.40026334673166275,-0.34200002206489444,0.013942245626822114,0.3935541391838342,0.379753228276968,0.3153981873765588,0.07039014925248921,-0.3295901115052402,-0.6907969994936138,-0.7537945657968521,-0.3813825224060565,0.11953491531312466,0.33232212346047163,0.2725841358769685,0.2671140944585204,0.38269891520030797,0.36828735610470176,0.06594995665363967,-0.21450440981425345,-0.22933172737248242
0.2799827493727207,0.004181663505733013,-0.12488705827854574,0.14160413667559624,-0.058546825777739286,-0.3385885546449572,-0.2897999193519354,-0.11832194007001817,-0.04954613419249654,-0.06871731067076325,-0.07394290855154395,0.2369455057196319,0.41291185677982867,0.3329138746485114,0.06903733592480421,-0.2890609244350344,-0.6534337645862252,-0.7497984257061034,-0.44768574507907033,0.08957347623072565,0.36712569068185985,0.2787038560491055,0.24802004522643983,0.3523997680749744,0.46041164733469486,0.18887962261214852,-0.15819073654711246,-0.2895421637222171
0.3050500040408224,0.01270999014377594,0.035642003174871206,0.3357948246411979,-0.1504736435599625,-0.6250602179206908,-0.5537784472107887,-0.14764512469992042,0.17284134519286454,0.11481308843940496,-0.05342243518680334,0.1603904173243791,0.4817741990555078,0.38315257569774985,0.22488896502181888,-0.07607369730249047,-0.5799639131873846,-0.7784042418934405,-0.6187813796568662,0.08718262985348701,0.5056402480695397,0.3576683395076543,0.24775043269619346,0.25791753362864256,0.41291414201259613,0.35242610424757004,-0.013355692382901907,-0.26429469184949994
0.2171035425271839,0.06683577131479979,0.30856124428100884,0.6412556590512395,-0.07406457723118365,-0.8927629725076258,-0.8992139622569084,-0.39313240395858884,0.10087667615152895,0.22648961679078639,0.017474714666604996,0.2365557213779539,0.622447824338451,0.504366917302832,0.36242955597117543,0.056608035461977124,-0.5350182596594095,-0.87695655785501,-0.8333792588673532,0.07662711176089942,0.6494099290575832,0.47732754424214363,0.25292264646850526,0.11231289617717266,0.2742198505438864,0.4350327388383448,0.16612609662115574,-0.1187545140273869
0.050920194713398814,0.07232835399918258,0.5894505751784891,0.9222352402284741,0.0538361850194633,-1.0642049668822438,-1.1990830865688622,-0.6092827804386616,0.01967373164370656,0.24070750828832388,0.06348489667288959,0.266090419376269,0.7317003826610744,0.5864579437766224,0.5104218204505742,0.04380903486162424,-0.5315814604982734,-0.9454486288595945,-0.9766921137925237,0.07662127120420337,0.7292752286884934,0.5665205270051956,0.24581004562787712,-0.0022851452231407166,0.14660637127235532,0.4250671628396958,0.31958496081642807,0.06634031422436237
0.014097928069531918,0.0569224979262799,0.7904561548493803,1.0514682102948427,0.24598265788517892,-1.0047858548350632,-1.2309016131330281,-0.9041850192006677,-0.16900138813070953,0.10192333674058318,0.0369583738502115,0.2252842963207513,0.7392921142745763,0.6885828126687557,0.6153365732170641,0.05491617345251143,-0.6620384259149432,-1.0737638920545578,-0.9569808694068342,0.2511733036953956,0.8375642420724034,0.6087417651433498,0.2489262642338872,-0.060680538415908813,-0.01845565903931856,0.28248527320101857,0.3443083583842963,0.2932822329457849
